expiry,ttm_years,type,spot,strike,rfr,div_yield,iv,bid,ask,mid_mkt,bs_price,mc_price,mc_ci_lo,mc_ci_hi,cn_price,bs_vs_mkt,mc_vs_mkt,cn_vs_mkt,delta,gamma,vega,theta,rho,oi,volume
2026-02-24,0.0164383561644,put,682.849975586,680,0.0359299993515,0.0105,0.171486556702,5.1,5.13,5.115,4.53814619032,4.52892180989,4.44352383883,4.61431978095,4.53524270846,-0.576853809678,-0.586078190113,-0.57975729154,-0.412774871878,0.0259309630992,0.340845613868,-0.467002514207,-0.0470796916233,968,2034
2026-02-24,0.0164383561644,put,682.849975586,681,0.0359299993515,0.0105,0.168648450317,5.44,5.47,5.455,4.87451141087,4.86618421952,4.77845907916,4.95390935988,4.83959396178,-0.580488589127,-0.588815780482,-0.61540603822,-0.4380954548,0.0266894915574,0.345009963885,-0.463556068477,-0.0499772025247,433,1169
2026-02-24,0.0164383561644,put,682.849975586,682,0.0359299993515,0.0105,0.165962930298,5.8,5.84,5.82,5.24098425489,5.23318931752,5.14305530544,5.32332332959,5.14552636022,-0.579015745106,-0.586810682482,-0.674473639784,-0.464532608317,0.0273436494344,0.34783762258,-0.458451873939,-0.0530049969046,1387,1323
2026-02-24,0.0164383561644,put,682.849975586,683,0.0359299993515,0.0105,0.16288068573,6.18,6.22,6.2,5.61988123479,5.61251660983,5.5202165721,5.70481664755,5.46297673698,-0.580118765208,-0.587483390175,-0.737023263018,-0.491960863497,0.0279656353355,0.349142937632,-0.449947093313,-0.0561460840871,192,1073
2026-02-25,0.0191780821918,call,682.849975586,684,0.0359299993515,0.0105,0.178597081299,6.58,6.65,6.615,6.33989711655,6.33009662593,6.22033368283,6.43985956903,6.27705276444,-0.275102883445,-0.28490337407,-0.337947235562,0.485562904913,0.0236015057122,0.376937928802,-0.503333807661,0.0623722477957,146,333
2026-02-25,0.0191780821918,call,682.849975586,685,0.0359299993515,0.0105,0.17560638855,6,6.07,6.035,5.76387292116,5.75383648059,5.64986577681,5.85780718437,5.74454399042,-0.271127078843,-0.281163519412,-0.29045600958,0.461248614962,0.02390611334,0.375409326331,-0.492264201872,0.0592985788442,354,1562
2026-02-25,0.0191780821918,call,682.849975586,686,0.0359299993515,0.0105,0.172463109436,5.44,5.51,5.475,5.20725115015,5.19668796988,5.09861384465,5.29476209512,5.20896223444,-0.267748849853,-0.278312030116,-0.266037765557,0.436217964831,0.0241443629272,0.372364040852,-0.478948049537,0.0561273761204,412,150
2026-02-25,0.0191780821918,call,682.849975586,687,0.0359299993515,0.0105,0.16919776123,4.9,4.97,4.935,4.67241451431,4.66101037875,4.56890475025,4.75311600725,4.67181745574,-0.26258548569,-0.273989621251,-0.263182544265,0.410494547338,0.0242998263963,0.367666071922,-0.463414163014,0.0528612723232,181,213
2026-02-25,0.0191780821918,call,682.849975586,688,0.0359299993515,0.0105,0.16608499939,4.39,4.46,4.425,4.17059414585,4.15896065935,4.07271186373,4.24520945497,4.14343740564,-0.254405854146,-0.266039340652,-0.281562594364,0.384311982091,0.0243219539726,0.361230692346,-0.446408804943,0.0495287077834,81,178
2026-02-25,0.0191780821918,call,682.849975586,689,0.0359299993515,0.0105,0.162483961182,3.9,3.96,3.93,3.67986903007,3.66815600976,3.58804293147,3.74826908806,3.60099010039,-0.250130969928,-0.261843990237,-0.329009899607,0.357282182708,0.0242811418685,0.352805524135,-0.426101452526,0.0460830636976,80,405
2026-02-25,0.0191780821918,call,682.849975586,690,0.0359299993515,0.0105,0.15894395752,3.44,3.49,3.465,3.22146444889,3.20914083473,3.13506821899,3.28321345048,3.10734849458,-0.243535551109,-0.255859165267,-0.35765150542,0.329877828788,0.0240878578239,0.342371789947,-0.404076301802,0.0425821704164,319,552
2026-02-25,0.0191780821918,call,682.849975586,691,0.0359299993515,0.0105,0.155403953857,3,3.05,3.025,2.79421120604,2.78023166483,2.71211759806,2.84834573161,2.74781435659,-0.23078879396,-0.244768335166,-0.27718564341,0.302209915033,0.0237352437187,0.329846235298,-0.380241215333,0.0390407877609,47,392
2026-02-25,0.0191780821918,call,682.849975586,692,0.0359299993515,0.0105,0.151833432922,2.6,2.64,2.62,2.39803461016,2.38344440832,2.32121396504,2.44567485159,2.39850615829,-0.22196538984,-0.236555591682,-0.221493841714,0.274419301622,0.0232127902657,0.315174106917,-0.354633486566,0.0354773767567,224,515
2026-02-25,0.0191780821918,call,682.849975586,693,0.0359299993515,0.0105,0.148201877441,2.23,2.26,2.245,2.03287482711,2.01782815364,1.96139449319,2.07426181409,2.05935092861,-0.212125172888,-0.22717184636,-0.185649071392,0.246656825036,0.0225103718172,0.298326714991,-0.327338722736,0.0319117020517,60,518
2026-02-25,0.0191780821918,call,682.849975586,694,0.0359299993515,0.0105,0.144539804687,1.88,1.91,1.895,1.70041075298,1.68632245066,1.63555609479,1.73708880654,1.7322558555,-0.194589247016,-0.208677549339,-0.162744144497,0.219186300321,0.0216148504968,0.279380101969,-0.298700012065,0.0283779902326,89,434
2026-02-25,0.0191780821918,call,682.849975586,695,0.0359299993515,0.0105,0.141121870117,1.57,1.6,1.585,1.4081686032,1.39659850122,1.35117981877,1.44201718367,1.42509424087,-0.176831396802,-0.188401498782,-0.159905759132,0.192736074317,0.0205117856748,0.258853215958,-0.26995830008,0.0249701804183,862,639
2026-02-25,0.0191780821918,call,682.849975586,696,0.0359299993515,0.0105,0.138009108276,1.29,1.33,1.31,1.15588380342,1.14564036854,1.10518309952,1.18609763756,1.13838104222,-0.154116196581,-0.16435963146,-0.17161895778,0.16775166934,0.019223428304,0.237243522705,-0.241736766488,0.0217466678513,116,483
2026-02-25,0.0191780821918,call,682.849975586,697,0.0359299993515,0.0105,0.134041862793,1.04,1.07,1.055,0.916079467576,0.907772634877,0.872538176245,0.943007093509,0.872230761809,-0.138920532424,-0.147227365123,-0.182769238191,0.142425692281,0.0177640103365,0.212930191087,-0.210554006579,0.0184760303343,93,378
2026-02-25,0.0191780821918,call,682.849975586,698,0.0359299993515,0.0105,0.130379790039,0.82,0.85,0.835,0.715887614142,0.709555472745,0.679093128258,0.740017817232,0.720697481461,-0.119112385858,-0.125444527255,-0.114302518539,0.119113115218,0.0161391783437,0.18816873706,-0.180834909973,0.0154614657927,156,472
2026-02-25,0.0191780821918,call,682.849975586,699,0.0359299993515,0.0105,0.127205993652,0.64,0.67,0.655,0.554715797781,0.549934099788,0.523686801727,0.576181397849,0.590956025312,-0.100284202219,-0.105065900212,-0.0640439746884,0.0984275805064,0.0144205170282,0.164037891538,-0.153675250892,0.0127834489325,117,350
2026-02-25,0.0191780821918,call,682.849975586,700,0.0359299993515,0.0105,0.124154266357,0.49,0.52,0.505,0.422094493221,0.418278924201,0.395881236574,0.440676611828,0.474687621713,-0.0829055067794,-0.0867210757988,-0.0303123782871,0.0798840629064,0.012648097283,0.14042441305,-0.128289576602,0.010380469901,597,1437
2026-02-25,0.0191780821918,call,682.849975586,701,0.0359299993515,0.0105,0.121468746338,0.37,0.4,0.385,0.31792620896,0.315080292154,0.296046668708,0.3341139156,0.373843442296,-0.06707379104,-0.0699197078462,-0.0111565577043,0.0639837637746,0.0109036130854,0.118437914995,-0.10577348171,0.0083181834865,166,924
2026-02-25,0.0191780821918,call,682.849975586,702,0.0359299993515,0.0105,0.117806673584,0.27,0.29,0.28,0.224514501886,0.221579672149,0.206007082154,0.237152262145,0.273144881468,-0.0554854981143,-0.0584203278509,-0.00685511853159,0.0487226804087,0.00906819222884,0.0955314529656,-0.0826833284394,0.00633754428437,198,3384
2026-02-25,0.0191780821918,call,682.849975586,703,0.0359299993515,0.0105,0.115975637207,0.2,0.22,0.21,0.166805173779,0.164225021775,0.151018659143,0.177431384406,0.199498306981,-0.0431948262209,-0.0457749782254,-0.0105016930193,0.038162953818,0.00756209281775,0.0784268086398,-0.0667677474858,0.00496573611956,109,660
2026-02-25,0.0191780821918,call,682.849975586,704,0.0359299993515,0.0105,0.113534255371,0.14,0.16,0.15,0.117649772609,0.115154945576,0.104258995039,0.126050896113,0.129403934383,-0.0323502273911,-0.0348450544238,-0.0205960656172,0.0286333374332,0.00609664372802,0.06189755646,-0.0515470281769,0.00372718816334,95,515
2026-02-25,0.0191780821918,call,682.849975586,705,0.0359299993515,0.0105,0.110604597168,0.1,0.11,0.105,0.0783157880552,0.0766333847859,0.0678908291237,0.085375940448,0.100766854334,-0.0266842119448,-0.0283666152141,-0.00423314566603,0.020441971308,0.00471565882689,0.0466413730763,-0.0378130337651,0.00266201059572,200,1234
2026-02-25,0.0191780821918,put,682.849975586,595,0.0359299993515,0.0105,0.392584199219,0.1,0.11,0.105,0.0608834122968,0.062833950512,0.0494634902683,0.0762044107558,0.065407331247,-0.0441165877032,-0.042166049488,-0.039592668753,-0.00509574849472,0.00039611931771,0.0139063965815,-0.0387475162671,-0.000679002905001,174,155
2026-02-25,0.0191780821918,put,682.849975586,600,0.0359299993515,0.0105,0.37500625,0.11,0.12,0.115,0.0665663791678,0.0679910404888,0.0543402738403,0.0816418071373,0.0711471366143,-0.0484336208322,-0.0470089595112,-0.0438528633857,-0.00576741701979,0.000462931795333,0.0155242736004,-0.0413026312226,-0.000768052839789,72,55
2026-02-25,0.0191780821918,put,682.849975586,605,0.0359299993515,0.0105,0.361334511719,0.13,0.14,0.135,0.0801451528248,0.0806468818992,0.0660017800401,0.0952919837584,0.0875437627664,-0.0548548471752,-0.0543531181008,-0.0474562372336,-0.0070664620308,0.000575066830352,0.01858161828,-0.0476143520667,-0.000940776713595,9,
2026-02-25,0.0191780821918,put,682.849975586,610,0.0359299993515,0.0105,0.345709667969,0.14,0.16,0.15,0.0928427186114,0.0928736687035,0.0774690072728,0.108278330134,0.101346647725,-0.0571572813886,-0.0571263312965,-0.0486533522746,-0.00840942002633,0.000700526228179,0.0216566709133,-0.053068786219,-0.0011190823246,237,73
2026-02-25,0.0191780821918,put,682.849975586,615,0.0359299993515,0.0105,0.329596547852,0.16,0.18,0.17,0.107135841744,0.106579492666,0.0904062682354,0.122752717097,0.112828810077,-0.0628641582559,-0.063420507334,-0.0571711899233,-0.00999909240482,0.000855019571336,0.0252008089607,-0.0588430300363,-0.00133000303901,279,1114
2026-02-25,0.0191780821918,put,682.849975586,620,0.0359299993515,0.0105,0.314459980469,0.19,0.21,0.2,0.127592577809,0.125749248744,0.108477673728,0.14302082376,0.136117266653,-0.0724074221913,-0.074250751256,-0.0638827333466,-0.0122156956472,0.00106666220399,0.0299949444326,-0.0667792042982,-0.0016242071333,42,139
2026-02-25,0.0191780821918,put,682.849975586,625,0.0359299993515,0.0105,0.299811689453,0.24,0.25,0.245,0.155216891986,0.151897030896,0.133233940932,0.170560120861,0.168552127263,-0.0897831080139,-0.0931029691036,-0.0764478727366,-0.015205872492,0.00135144567582,0.0362328859265,-0.0768544637971,-0.00202109111954,158,380
2026-02-25,0.0191780821918,put,682.849975586,630,0.0359299993515,0.0105,0.286872365723,0.3,0.31,0.305,0.198520950517,0.194182122784,0.173418682019,0.214945563549,0.212359324097,-0.106479049483,-0.110817877216,-0.0926406759027,-0.0197030829382,0.00176224210923,0.045207455293,-0.0916771526996,-0.00261833957745,432,317
2026-02-25,0.0191780821918,put,682.849975586,635,0.0359299993515,0.0105,0.275397871094,0.38,0.4,0.39,0.264956279402,0.259283041186,0.235559347386,0.283006734986,0.268327876087,-0.125043720598,-0.130716958814,-0.121672123913,-0.0263818623052,0.00234749132551,0.0578123132019,-0.11244300093,-0.00350571704583,425,3076
2026-02-25,0.0191780821918,put,682.849975586,640,0.0359299993515,0.0105,0.264655791016,0.5,0.53,0.515,0.362082559491,0.356563508202,0.329010147565,0.384116868838,0.377941159843,-0.152917440509,-0.158436491798,-0.137058840157,-0.0359342328527,0.00315476238062,0.0746627233175,-0.139397086823,-0.00477529885204,362,2826
2026-02-25,0.0191780821918,put,682.849975586,645,0.0359299993515,0.0105,0.253669572754,0.67,0.7,0.685,0.495854145232,0.490400281728,0.458313737051,0.522486826405,0.519850648701,-0.189145854768,-0.194599718272,-0.165149351299,-0.048980072864,0.0042291275444,0.0959345256402,-0.171447177268,-0.00650940465568,393,656
2026-02-25,0.0191780821918,put,682.849975586,650,0.0359299993515,0.0105,0.243781976318,0.91,0.95,0.93,0.697531910955,0.690828357465,0.652804245692,0.728852469238,0.711815196292,-0.232468089045,-0.239171642535,-0.218184803708,-0.0678736999241,0.00568717066874,0.123980569484,-0.212589589608,-0.00902234530765,331,753
2026-02-25,0.0191780821918,put,682.849975586,655,0.0359299993515,0.0105,0.233772310791,1.25,1.29,1.27,0.982517233491,0.973875990142,0.928811056017,1.01894092427,0.974469686226,-0.287482766509,-0.296124009858,-0.295530313774,-0.0938217996805,0.00757519339374,0.158358932887,-0.259867808327,-0.012475099068,277,416
2026-02-25,0.0191780821918,put,682.849975586,660,0.0359299993515,0.0105,0.224250921631,1.72,1.77,1.745,1.39719596608,1.38445046046,1.33078330733,1.4381176136,1.41509556081,-0.347804033925,-0.360549539537,-0.32990443919,-0.12980527532,0.00996467780794,0.199826586471,-0.313767663574,-0.017266933571,565,703
2026-02-25,0.0191780821918,put,682.849975586,661,0.0359299993515,0.0105,0.22217574707,1.83,1.88,1.855,1.49551000904,1.48173057682,1.42626053919,1.53720061445,1.49463425955,-0.35948999096,-0.373269423179,-0.360365740445,-0.138220995063,0.010501395417,0.208640892948,-0.324383679831,-0.0183878901861,49,48
2026-02-25,0.0191780821918,put,682.849975586,662,0.0359299993515,0.0105,0.22010057251,1.95,2,1.975,1.60086548294,1.58665710344,1.52932936551,1.64398484137,1.57009576747,-0.374134517063,-0.388342896563,-0.404904232534,-0.147152386886,0.0110588120313,0.217663405902,-0.335040497811,-0.0195777283542,55,76
2026-02-25,0.0191780821918,put,682.849975586,663,0.0359299993515,0.0105,0.218208501587,2.08,2.13,2.105,1.7179057102,1.70262800088,1.64328352798,1.76197247377,1.69694646309,-0.387094289796,-0.402371999122,-0.408053536911,-0.156821760466,0.0116363678778,0.227062221141,-0.346276576049,-0.0208664517016,50,68
2026-02-25,0.0191780821918,put,682.849975586,664,0.0359299993515,0.0105,0.216316430664,2.22,2.27,2.245,1.84333785737,1.82762757653,1.76620821706,1.889046936,1.84932743017,-0.401662142633,-0.41737242347,-0.395672569834,-0.167060447472,0.012231892754,0.236613186818,-0.357465787327,-0.0222313403382,151,76
2026-02-25,0.0191780821918,put,682.849975586,665,0.0359299993515,0.0105,0.214119187012,2.36,2.41,2.385,1.97020385746,1.95390337947,1.89051748921,2.01728926973,1.9902374591,-0.414796142537,-0.431096620531,-0.394762540898,-0.177560336758,0.0128474582086,0.245996297961,-0.367590961679,-0.0236307103655,310,118
2026-02-25,0.0191780821918,put,682.849975586,666,0.0359299993515,0.0105,0.211921943359,2.51,2.56,2.535,2.10600926413,2.08851451383,2.02310358782,2.15392543983,2.12645325082,-0.428990735872,-0.446485486172,-0.408546749184,-0.188676099882,0.013481792977,0.255493204704,-0.377563683153,-0.0251124481161,57,72
2026-02-25,0.0191780821918,put,682.849975586,667,0.0359299993515,0.0105,0.210151941528,2.67,2.73,2.7,2.26269096873,2.24370594572,2.17597100603,2.31144088542,2.26915292446,-0.43730903127,-0.456294054275,-0.430847075543,-0.200896677155,0.0141243859055,0.265435345644,-0.388660699872,-0.0267428732716,199,43
2026-02-25,0.0191780821918,put,682.849975586,668,0.0359299993515,0.0105,0.207954697876,2.84,2.9,2.87,2.41863148766,2.3988120585,2.32894082168,2.46868329532,2.39615840846,-0.451368512343,-0.471187941499,-0.473841591538,-0.213319333823,0.0147893615797,0.275026115516,-0.398134480921,-0.0283996201003,217,129
2026-02-25,0.0191780821918,put,682.849975586,669,0.0359299993515,0.0105,0.205757454224,3.02,3.08,3.05,2.58542437948,2.56544114287,2.49338180456,2.63750048119,2.51822078676,-0.464575620523,-0.484558857126,-0.531779213238,-0.226433312028,0.0154679651834,0.2846063173,-0.407257725634,-0.0301489819667,101,183
2026-02-25,0.0191780821918,put,682.849975586,670,0.0359299993515,0.0105,0.203560210571,3.21,3.27,3.24,2.76377301073,2.74473517144,2.67043790426,2.81903243863,2.72513204699,-0.476226989273,-0.495264828556,-0.514867953015,-0.240262511708,0.0161577723816,0.294123787114,-0.415953878959,-0.0319942236398,343,422
2026-02-25,0.0191780821918,put,682.849975586,671,0.0359299993515,0.0105,0.201240897827,3.41,3.47,3.44,2.95070984741,2.9323373349,2.85581922984,3.00885543997,2.94565496014,-0.489290152586,-0.507662665097,-0.494345039862,-0.254706358385,0.016861875634,0.303443542654,-0.423772246397,-0.0339216050183,121,132
2026-02-25,0.0191780821918,put,682.849975586,672,0.0359299993515,0.0105,0.198860550537,3.62,3.68,3.65,3.14857773547,3.13113247433,3.05238079077,3.2098841579,3.15985042517,-0.501422264528,-0.518867525666,-0.49014957483,-0.269857219007,0.0175763002115,0.312558901107,-0.430820424907,-0.0359436715622,180,261
2026-02-25,0.0191780821918,put,682.849975586,673,0.0359299993515,0.0105,0.196663306885,3.85,3.91,3.88,3.36587389497,3.34928348099,3.26814218996,3.43042477201,3.37523058168,-0.514126105032,-0.530716519014,-0.50476941832,-0.285970599384,0.0182829507607,0.321532886369,-0.4377330517,-0.0380955132855,367,305
2026-02-25,0.0191780821918,put,682.849975586,674,0.0359299993515,0.0105,0.194405028687,4.08,4.15,4.115,3.59586351387,3.58083488042,3.49729890598,3.66437085486,3.5841290664,-0.519136486135,-0.53416511958,-0.530870933602,-0.30282303426,0.0189907780952,0.330145989348,-0.443682370368,-0.0403465741221,119,233
2026-02-25,0.0191780821918,put,682.849975586,675,0.0359299993515,0.0105,0.191963646851,4.33,4.4,4.365,3.8351309802,3.82174107571,3.73587913398,3.90760301743,3.78207837969,-0.529869019796,-0.543258924293,-0.58292162031,-0.320336410658,0.019706244352,0.338281795869,-0.448223951763,-0.0426859695409,843,498
2026-02-25,0.0191780821918,put,682.849975586,676,0.0359299993515,0.0105,0.189400195923,4.59,4.66,4.625,4.08626656669,4.07354766294,3.98539218848,4.16170313741,3.97049751004,-0.538733433308,-0.551452337056,-0.65450248996,-0.338602090728,0.0204229522733,0.345903310388,-0.45144700897,-0.0451261608678,128,208
2026-02-25,0.0191780821918,put,682.849975586,677,0.0359299993515,0.0105,0.186897779541,4.88,4.94,4.91,4.35643119465,4.34406951616,4.25355259024,4.43458644207,4.29826183854,-0.553568805347,-0.565930483843,-0.611738161457,-0.357780242466,0.021119661582,0.352977374613,-0.453768962338,-0.0476894966354,73,221
2026-02-25,0.0191780821918,put,682.849975586,678,0.0359299993515,0.0105,0.184273294067,5.16,5.23,5.195,4.6401713805,4.62857813507,4.5357520777,4.72140419243,4.62234063889,-0.554828619503,-0.566421864933,-0.572659361113,-0.377753197622,0.0218074245213,0.359354054572,-0.454567016889,-0.0503595214268,35,514
2026-02-25,0.0191780821918,put,682.849975586,679,0.0359299993515,0.0105,0.181648808594,5.47,5.54,5.505,4.9427611926,4.93159993994,4.83644556136,5.02675431853,4.94380704241,-0.562238807405,-0.573400060056,-0.561192957593,-0.39861409325,0.0224672622629,0.36495429633,-0.454074471562,-0.0531494437056,48,179
2026-02-25,0.0191780821918,put,682.849975586,680,0.0359299993515,0.0105,0.178780184937,5.79,5.86,5.825,5.25625393129,5.24627623219,5.14893637994,5.34361608444,5.25351733761,-0.568746068708,-0.578723767809,-0.57148266239,-0.420262476109,0.0231207486628,0.369638370338,-0.451517283566,-0.056044584339,637,590
2026-02-25,0.0191780821918,put,682.849975586,681,0.0359299993515,0.0105,0.176216734009,6.13,6.21,6.17,5.6019847053,5.59278679656,5.49307291694,5.69250067619,5.57155841016,-0.568015294705,-0.577213203435,-0.59844158984,-0.442915866294,0.0236910922803,0.373325799777,-0.44827863646,-0.0590775208859,49,732
2026-02-25,0.0191780821918,put,682.849975586,682,0.0359299993515,0.0105,0.173348110352,6.49,6.57,6.53,5.95843813061,5.9497575872,5.84786117709,6.0516539973,5.87504579282,-0.571561869389,-0.580242412803,-0.654954207181,-0.466353901616,0.0242457731068,0.37584685499,-0.442600547107,-0.0622152690204,110,378
2026-02-25,0.0191780821918,put,682.849975586,683,0.0359299993515,0.0105,0.170479486694,6.87,6.95,6.91,6.33809807468,6.3298181403,6.22575800398,6.43387827663,6.20113662032,-0.571901925316,-0.580181859696,-0.708863379682,-0.490663735207,0.0247346718611,0.377080482652,-0.435207669646,-0.0654716362677,205,539
2026-02-26,0.0219178082192,call,682.849975586,684,0.0359299993515,0.0105,0.183357775879,7.25,7.29,7.27,7.01914879757,7.00840287626,6.88726732479,7.12953842773,6.96234419563,-0.250851202427,-0.261597123743,-0.307655804372,0.488764794507,0.0215088945131,0.403055768353,-0.484458338639,0.0716129050298,210,416
2026-02-26,0.0219178082192,call,682.849975586,685,0.0359299993515,0.0105,0.18036708313,6.66,6.7,6.68,6.43198983804,6.42106829676,6.30585870798,6.53627788553,6.41451259533,-0.248010161961,-0.258931703244,-0.265487404666,0.466618235686,0.0217979096785,0.401809175343,-0.474523388169,0.0684270161113,592,571
2026-02-26,0.0219178082192,call,682.849975586,686,0.0359299993515,0.0105,0.177284838562,6.1,6.13,6.115,5.86395142619,5.85251483283,5.74330147472,5.96172819094,5.86523055692,-0.251048573811,-0.26248516717,-0.249769443078,0.443834409507,0.022034226301,0.399224440312,-0.462890936436,0.0651415592921,232,393
2026-02-26,0.0219178082192,call,682.849975586,687,0.0359299993515,0.0105,0.174385697632,5.55,5.59,5.57,5.3269572864,5.31463043417,5.21128450949,5.41797635886,5.32558954857,-0.243042713605,-0.255369565827,-0.24441045143,0.420567240893,0.0221754560942,0.395212928407,-0.450230872886,0.0617769584415,427,281
2026-02-26,0.0219178082192,call,682.849975586,688,0.0359299993515,0.0105,0.171395004883,5.03,5.07,5.05,4.81097285657,4.79850666139,4.70108415895,4.89592916384,4.78477495526,-0.239027143427,-0.251493338607,-0.265225044743,0.396778313057,0.0222455855623,0.389663495182,-0.435817997501,0.0583296632389,86,366
2026-02-26,0.0219178082192,call,682.849975586,689,0.0359299993515,0.0105,0.168312760315,4.53,4.57,4.55,4.31703870942,4.30416023853,4.21269800278,4.39562247427,4.24306593198,-0.23296129058,-0.245839761474,-0.306934068016,0.372506790849,0.0222348284216,0.382471028685,-0.419639263929,0.0548053072498,106,238
2026-02-26,0.0219178082192,call,682.849975586,690,0.0359299993515,0.0105,0.165108446655,4.06,4.09,4.075,3.84508664173,3.83218787335,3.74673328843,3.91764245827,3.73858181047,-0.229913358267,-0.242812126649,-0.336418189532,0.34777635599,0.0221360374097,0.373522605738,-0.401615313248,0.0512074497656,401,736
2026-02-26,0.0219178082192,call,682.849975586,691,0.0359299993515,0.0105,0.161965167542,3.61,3.64,3.625,3.40294899148,3.38883313942,3.30928258663,3.46838369221,3.35816058433,-0.222051008519,-0.236166860579,-0.266839415669,0.322837561749,0.0219180452139,0.362803244342,-0.382283317394,0.0475718733517,97,105
2026-02-26,0.0219178082192,call,682.849975586,692,0.0359299993515,0.0105,0.15863878479,3.18,3.21,3.195,2.98261093071,2.96706983591,2.89347170831,3.04066796352,2.98004765935,-0.212389069289,-0.227930164086,-0.214952340652,0.297543885093,0.021596592573,0.350140484723,-0.361023677826,0.0438784052035,188,453
2026-02-26,0.0219178082192,call,682.849975586,693,0.0359299993515,0.0105,0.155403953857,2.79,2.81,2.8,2.59469684865,2.57860807822,2.51081065874,2.64640549771,2.61473014171,-0.205303151354,-0.221391921775,-0.185269858292,0.27233145147,0.0211343191882,0.335658805948,-0.338717660641,0.0401899897291,166,809
2026-02-26,0.0219178082192,call,682.849975586,694,0.0359299993515,0.0105,0.152169122925,2.41,2.44,2.425,2.23639625074,2.21984108549,2.15772954576,2.28195262522,2.25939918701,-0.188603749257,-0.205158914508,-0.165600812987,0.247261365481,0.0205341565132,0.319338384809,-0.315252323993,0.0365163881932,194,612
2026-02-26,0.0219178082192,call,682.849975586,695,0.0359299993515,0.0105,0.148690153809,2.07,2.09,2.08,1.90068964428,1.88502521255,1.82862768186,1.94142274323,1.90738257764,-0.179310355722,-0.194974787453,-0.172617422362,0.222125186323,0.0198047463505,0.30095337236,-0.290060524794,0.032827942666,424,872
2026-02-26,0.0219178082192,call,682.849975586,696,0.0359299993515,0.0105,0.145516357422,1.76,1.78,1.77,1.60459979229,1.59138685996,1.54035072477,1.64242299514,1.57589301452,-0.165400207714,-0.178613140045,-0.194106985482,0.197961321077,0.0189122089669,0.281255997265,-0.265055981789,0.0292763361034,313,709
2026-02-26,0.0219178082192,call,682.849975586,697,0.0359299993515,0.0105,0.142342561035,1.47,1.5,1.485,1.33823638748,1.32674094978,1.28088413024,1.37259776932,1.28187078311,-0.146763612522,-0.158259050223,-0.203129216894,0.174521022848,0.0178809486535,0.260119583802,-0.239584151941,0.0258265073542,106,674
2026-02-26,0.0219178082192,call,682.849975586,698,0.0359299993515,0.0105,0.138924626465,1.22,1.24,1.23,1.09538683464,1.08542504329,1.04469105606,1.12615903051,1.08936033043,-0.134613165364,-0.144574956711,-0.140639669571,0.151576260729,0.0167162060675,0.237336576184,-0.213177757248,0.0224456896666,93,480
2026-02-26,0.0219178082192,call,682.849975586,699,0.0359299993515,0.0105,0.13587289917,1,1.02,1.01,0.890135262298,0.882201368397,0.846136592105,0.918266144689,0.917929235947,-0.119864737702,-0.127798631603,-0.0920707640527,0.130412995107,0.015433649105,0.214313329403,-0.18811285832,0.0193232603315,96,301
2026-02-26,0.0219178082192,call,682.849975586,700,0.0359299993515,0.0105,0.1324549646,0.8,0.82,0.81,0.704964831592,0.698722008463,0.667287819546,0.73015619738,0.751623386634,-0.105035168408,-0.111277991537,-0.0583766133657,0.109937308286,0.0140359567162,0.190001915872,-0.162452728199,0.016299336646,453,1073
2026-02-26,0.0219178082192,call,682.849975586,701,0.0359299993515,0.0105,0.129281168213,0.63,0.65,0.64,0.551339317141,0.546516148731,0.519292240527,0.573740056935,0.603055136021,-0.0886606828589,-0.0934838512691,-0.036944863979,0.0914247654705,0.0125700922614,0.166081573999,-0.138490384548,0.0135623144224,399,192
2026-02-26,0.0219178082192,call,682.849975586,702,0.0359299993515,0.0105,0.126961855469,0.5,0.52,0.51,0.434675598106,0.430573990167,0.406823231196,0.454324749138,0.47911497321,-0.0753244018936,-0.0794260098333,-0.0308850267902,0.0759940214689,0.0111394317546,0.144538657584,-0.118265727665,0.0112784307083,323,426
2026-02-26,0.0219178082192,call,682.849975586,703,0.0359299993515,0.0105,0.123910128174,0.38,0.4,0.39,0.328087896171,0.325143625847,0.304959744197,0.345327507498,0.355409293056,-0.061912103829,-0.0648563741526,-0.0345907069444,0.0610677367833,0.00964131754496,0.122093041336,-0.0974265285575,0.00906783883296,300,349
2026-02-26,0.0219178082192,call,682.849975586,704,0.0359299993515,0.0105,0.12159081543,0.29,0.31,0.3,0.249183388004,0.24593660966,0.228667413145,0.263205806175,0.252396083187,-0.0508166119956,-0.0540633903401,-0.0476039168134,0.048996368922,0.00825534675157,0.102584987469,-0.0802651747059,0.0072784626705,62,364
2026-02-26,0.0219178082192,call,682.849975586,705,0.0359299993515,0.0105,0.118783226318,0.22,0.23,0.225,0.1814099285,0.1785817422,0.16414651103,0.19301697337,0.203306671065,-0.0435900715002,-0.0464182578001,-0.0216933289349,0.0379569193678,0.00687602781655,0.0834719311282,-0.0637571007257,0.00564108965154,1859,2914
2026-02-26,0.0219178082192,call,682.849975586,706,0.0359299993515,0.0105,0.117440466309,0.17,0.18,0.175,0.138482344664,0.135677052505,0.123207368115,0.148146736895,0.170523765152,-0.0365176553359,-0.0393229474949,-0.00447623484757,0.0302648306082,0.00577274503098,0.0692863785161,-0.0522826210564,0.00449925621858,88,822
